age,sex,zagran_passport,driver_license,credit_sum,family_status,children_dependents,work_experience,income,additional_income,additional_income_type,car_price,from
43,2,0,1,597,1,3,23,83,32,5,2645,18
66,2,0,1,64,2,0,15,30,24,7,864,37
44,2,1,1,3862,2,0,14,168,37,6,0,46
35,2,1,0,0,1,3,3,154,43,2,0,50
46,1,0,0,0,2,0,1,171,54,6,0,1
43,1,1,1,0,1,2,8,152,84,2,3068,8
38,2,1,0,441,1,0,2,148,39,5,0,43
46,1,1,0,2881,2,0,8,65,29,3,0,27
55,1,1,1,128,1,3,30,151,24,9,0,47
74,1,0,1,677,4,2,9,54,83,4,0,0
41,2,1,0,947,2,0,8,71,43,5,0,31
49,1,1,1,68,1,2,14,21,35,8,728,20
69,1,0,0,283,2,0,22,171,55,9,0,51
30,1,1,1,658,1,0,7,84,16,7,0,47
30,1,1,0,0,1,2,8,88,45,4,0,17
58,2,0,1,2829,4,1,34,60,3,8,1701,12
52,1,1,1,1611,3,3,29,51,14,1,1885,11
21,1,0,1,490,2,0,0,74,27,6,1313,25
63,2,0,1,899,1,1,38,119,18,9,1918,6
53,1,1,1,770,4,3,30,75,8,5,2324,36
66,2,0,1,727,1,1,28,98,14,8,3360,17
67,2,0,0,370,1,3,19,32,16,6,0,43
72,1,1,1,108,2,0,35,125,45,2,2040,15
38,1,0,0,591,2,0,5,148,25,9,0,49
36,1,1,1,0,2,0,3,66,40,9,0,19
56,1,1,1,303,4,1,7,117,95,6,6784,33
89,1,0,0,112,3,3,48,95,34,1,0,44
44,1,0,1,744,2,0,19,33,10,9,0,34
46,1,1,1,4605,2,0,21,147,20,4,0,48
77,2,0,0,0,2,0,36,52,22,6,0,37
39,2,1,1,361,1,2,14,113,81,3,0,32
22,2,1,1,958,1,1,1,198,0,6,0,14
59,2,0,0,0,2,0,2,133,26,6,0,20
27,2,1,0,0,2,0,5,58,7,5,0,19
46,1,0,1,2947,1,0,23,163,33,1,2548,30
57,2,0,1,0,2,0,36,147,85,5,4408,18
26,2,1,0,373,1,0,1,55,15,6,0,19
60,1,0,0,871,2,0,9,91,23,4,0,44
37,1,0,0,877,2,0,10,92,95,5,0,8
57,2,0,1,3890,1,2,32,158,4,6,0,30
38,1,1,1,671,2,0,2,154,35,6,0,45
66,1,1,1,2331,1,3,33,113,50,6,0,12
47,2,1,1,544,1,3,4,148,27,5,2975,7
66,1,1,0,269,1,3,43,85,16,2,0,42
58,2,1,1,463,2,0,37,168,52,2,4180,24
52,1,1,1,0,3,0,10,158,21,9,0,28
69,1,0,1,639,3,1,30,132,49,1,0,8
40,1,0,0,749,1,0,15,137,14,5,0,46
35,1,0,1,713,1,1,0,174,60,5,3042,7
52,2,0,1,129,2,0,32,41,14,4,825,27
42,2,0,1,0,1,2,17,192,62,3,0,13
62,1,1,0,738,1,1,36,191,33,5,0,44
64,1,1,1,584,1,0,43,72,46,6,0,49
32,1,0,1,319,2,0,2,35,10,9,0,35
62,2,1,1,821,3,3,29,157,13,5,4760,23
79,2,0,1,2529,3,1,30,45,33,1,0,21
31,2,0,0,3199,1,3,2,39,75,7,0,20
78,1,0,0,861,3,0,7,39,38,5,0,28
29,1,0,1,2927,2,0,8,76,81,4,0,40
27,2,1,0,935,2,0,3,157,44,7,0,21
80,1,1,1,74,4,2,14,71,1,5,0,30
89,1,1,0,0,1,1,66,196,82,9,0,46
39,2,1,1,745,1,1,14,161,58,8,4599,13
68,2,0,1,67,2,0,34,104,23,1,2032,44
38,1,0,1,0,4,3,16,199,47,8,0,23
34,2,0,1,4201,4,2,13,157,34,1,0,13
85,2,0,0,0,2,0,3,32,64,7,0,51
71,2,0,0,636,1,3,12,51,13,3,0,20
56,1,0,0,614,1,2,4,83,15,5,0,37
50,2,0,0,215,2,0,17,49,32,9,0,43
59,2,0,0,917,1,0,15,31,12,8,0,17
37,2,1,1,0,1,0,17,134,70,7,4080,17
53,1,0,1,753,1,1,3,123,7,2,0,41
53,1,0,0,909,1,0,0,81,14,6,0,39
24,1,0,0,107,1,1,3,124,16,1,0,36
23,1,0,1,729,2,0,1,39,45,5,2100,24
79,1,0,0,829,1,3,37,80,36,6,0,28
41,2,0,0,919,4,3,17,169,28,5,0,2
68,2,0,0,156,1,2,4,85,88,8,0,22
26,2,0,1,720,1,1,3,132,30,3,0,9
59,2,0,1,290,1,3,30,154,65,3,0,23
72,2,0,1,863,1,1,38,186,63,1,0,44
73,1,1,1,116,1,0,0,60,35,2,0,20
77,1,0,1,361,2,0,13,45,9,6,1728,22
59,2,0,0,117,1,0,26,86,37,4,0,9
65,1,0,1,899,4,2,35,68,18,1,0,19
73,2,1,1,426,2,0,40,198,13,1,0,18
38,1,1,1,437,4,0,19,155,7,4,0,31
69,1,0,0,3442,1,1,30,163,44,9,0,18
48,1,0,1,85,4,0,4,50,21,1,923,21
45,2,1,1,263,1,0,24,188,45,1,5825,11
19,1,1,0,4238,1,0,0,62,41,5,0,17
31,1,1,0,87,1,0,7,96,53,1,0,0
74,1,0,1,630,4,0,8,29,37,8,1452,3
19,1,1,0,425,1,0,0,160,36,3,0,39
20,2,0,1,246,1,0,1,98,16,8,3534,12
54,2,1,1,209,2,0,15,78,19,2,3007,27
73,2,1,1,320,4,0,31,40,2,6,840,24
74,2,1,1,870,4,0,21,103,3,5,3286,40
71,1,1,1,686,1,1,5,61,2,7,1953,38
68,2,1,1,514,3,1,3,43,63,2,1696,9
30,2,0,0,822,2,0,4,88,83,1,0,41
58,1,1,1,796,1,1,16,40,62,5,2754,40
31,1,0,1,0,1,3,7,100,4,9,2288,21
64,1,0,1,1367,1,0,23,184,33,9,6510,35
47,2,0,0,3390,2,0,16,129,28,9,0,43
47,2,1,0,969,1,0,9,23,2,4,0,1
35,1,0,1,2674,1,2,2,191,33,9,4256,17
20,1,0,0,56,2,0,0,88,16,5,0,2
74,1,0,0,0,1,0,22,92,38,3,0,29
50,1,0,1,260,4,1,30,80,24,2,0,22
66,2,0,1,284,3,0,37,68,20,6,0,19
69,2,0,1,0,1,2,21,43,23,1,2376,8
35,1,1,0,865,1,0,1,152,8,7,0,35
63,2,0,0,815,2,0,34,55,41,4,0,9
66,2,0,1,703,1,2,16,196,40,2,0,42
29,1,1,0,246,1,2,5,176,21,4,0,20
39,1,0,0,2293,2,0,4,175,44,8,0,19
49,2,0,1,625,4,2,12,178,27,8,5740,2
78,2,0,1,926,3,1,19,52,73,4,0,15
63,1,1,1,560,1,1,0,57,12,9,1311,46
57,2,0,0,228,2,0,34,49,39,1,0,31
45,2,0,1,895,2,0,25,45,1,3,552,21
41,2,0,0,434,4,1,16,38,88,8,0,23
41,2,0,0,141,4,2,9,51,21,6,0,21
50,1,0,0,533,1,0,22,51,79,8,0,31
75,1,0,1,118,1,2,29,52,35,6,2088,28
46,2,0,1,439,1,1,4,45,81,3,3780,41
73,1,0,0,816,1,1,9,74,5,3,0,1
67,2,0,1,637,4,2,5,35,53,3,0,38
26,2,0,1,0,2,0,7,133,18,8,0,5
79,1,0,1,334,2,0,4,90,20,2,1760,45
43,2,0,0,773,1,0,17,107,6,9,0,6
24,2,1,1,758,3,2,2,172,2,3,0,12
30,2,0,1,3403,2,0,1,90,1,8,0,21
79,2,0,1,0,2,0,51,80,75,6,0,25
67,2,0,0,4674,2,0,40,151,5,4,0,7
51,1,1,1,241,4,2,7,55,79,6,0,8
29,1,0,1,495,1,1,0,102,20,5,0,36
37,1,0,1,439,1,3,11,50,78,9,0,32
88,2,1,0,4700,1,3,20,141,37,5,0,17
40,1,0,1,616,2,0,9,191,57,8,7936,9
66,1,1,0,681,2,0,13,82,44,7,0,30
35,2,0,1,0,1,1,9,164,70,1,0,13
54,2,0,1,0,4,1,29,143,32,4,4375,48
62,2,0,0,1956,1,0,24,63,31,6,0,9
36,1,0,1,177,1,2,9,154,26,5,0,15
47,2,1,1,4917,2,0,19,25,27,6,1664,40
66,2,0,1,1891,3,0,21,174,44,8,3924,12
47,1,0,1,96,1,2,24,175,9,9,4048,20
20,1,0,0,0,1,1,0,168,23,5,0,1
31,1,1,1,0,4,2,1,178,11,6,0,23
47,2,0,1,289,1,1,24,42,54,9,0,36
75,2,1,1,380,2,0,44,30,24,4,1728,37
49,2,0,0,1073,2,0,5,108,27,7,0,3
33,1,1,1,275,3,0,13,185,36,2,7956,29
38,1,1,0,636,1,2,7,72,78,8,0,8
38,1,0,1,242,2,0,7,53,68,5,0,12
36,2,0,0,0,1,1,3,63,34,9,0,45
66,2,0,1,610,1,0,8,100,1,8,0,12
79,1,0,1,165,1,0,21,163,16,2,5728,38
75,2,1,1,3669,1,2,33,40,73,5,2938,42
29,2,0,1,854,4,1,6,54,79,3,4522,34
56,1,1,1,0,1,0,1,78,93,9,4788,29
55,1,0,1,0,1,0,0,75,36,4,0,50
24,2,1,0,799,1,1,2,158,37,8,0,35
59,2,0,1,0,1,2,1,26,35,4,0,40
75,2,0,1,221,1,2,21,171,3,7,0,18
31,2,1,1,987,1,0,7,137,69,4,0,29
77,2,0,0,66,2,0,8,31,49,6,0,35
53,1,0,0,319,1,1,10,62,26,4,0,28
20,2,1,1,637,2,0,1,39,35,4,1480,49
46,2,0,1,668,2,0,24,185,40,8,7650,23
67,2,0,1,679,3,0,32,185,14,5,0,2
43,1,0,0,746,1,3,9,28,11,3,0,36
24,1,1,0,697,1,2,5,84,57,2,0,32
45,1,1,1,772,2,0,0,173,61,2,0,0
20,1,1,0,1466,2,0,0,200,15,3,0,28
60,2,1,0,0,4,0,2,40,33,5,0,20
33,2,0,0,995,1,1,2,175,36,2,0,4
27,2,1,0,0,1,3,1,192,33,4,0,13
82,1,0,1,608,3,0,32,21,0,3,462,21
51,1,0,1,105,3,0,13,45,3,2,0,49
18,1,1,1,118,4,3,0,116,19,3,4185,38
83,1,0,0,169,2,0,44,181,7,5,0,20
42,2,0,0,505,1,1,2,62,65,4,0,49
44,2,1,0,224,3,2,0,40,58,3,0,18
49,1,1,1,367,1,3,29,43,37,2,0,32
51,1,0,1,3544,1,1,32,55,20,2,0,9
46,1,1,1,693,1,2,27,175,9,2,0,39
79,2,1,1,394,1,2,34,28,23,7,0,8
32,2,0,1,0,1,2,0,169,21,2,2850,43
67,2,0,1,284,2,0,11,79,86,8,2640,1
36,2,0,1,651,1,1,16,38,18,3,728,48
73,1,1,0,0,3,2,4,29,15,1,0,9
39,2,0,1,114,2,0,1,67,30,7,0,20
26,2,0,1,661,1,2,1,151,87,2,0,20
31,2,0,1,808,3,1,5,31,24,4,1100,22
48,2,1,0,151,1,0,0,52,70,1,0,25
33,2,0,0,954,3,0,9,87,27,9,0,41
51,1,1,0,249,2,0,12,65,30,8,0,11
64,2,0,1,1070,1,2,5,123,12,6,0,18
54,1,0,1,1488,3,0,27,37,29,2,0,9
50,1,1,0,341,4,3,24,28,19,2,0,44
56,1,1,0,246,3,2,25,55,59,7,0,26
60,2,1,1,3646,4,0,35,31,12,1,860,11
40,2,0,0,455,4,3,19,83,55,7,0,32
66,1,0,1,0,4,0,11,107,23,4,0,34
32,1,0,1,279,4,0,8,99,28,2,0,48
46,2,0,1,886,1,0,12,129,19,3,0,40
39,2,0,1,0,1,0,20,56,36,8,0,11
51,2,0,1,51,1,3,4,26,65,4,2002,28
26,2,0,1,0,2,0,4,41,3,9,1276,44
22,1,1,1,65,1,0,3,117,7,5,0,13
29,2,0,1,3650,3,0,10,83,0,7,2158,30
37,1,0,0,559,3,3,3,145,62,3,0,19
45,2,0,1,713,1,0,21,155,33,2,0,27
30,1,0,0,511,2,0,10,194,8,8,0,3
35,2,0,1,316,1,2,12,182,84,4,0,14
55,1,0,1,162,2,0,11,86,31,7,0,17
55,2,0,1,122,1,1,28,194,19,3,4260,32
60,2,1,1,4719,1,3,34,74,75,1,0,27
55,1,1,1,439,2,0,34,30,94,9,0,39
42,1,0,0,4988,2,0,9,163,72,5,0,9
18,1,1,1,1877,1,1,0,110,24,6,1742,48
30,2,0,1,632,1,0,2,185,71,5,0,16
63,1,0,1,4010,4,1,5,106,44,2,0,48
20,2,0,0,955,1,1,0,160,27,1,0,5
46,1,0,0,0,1,0,19,162,15,5,0,4
35,1,0,1,245,1,0,11,22,100,6,0,44
68,1,0,1,0,1,0,21,183,12,8,5655,36
78,1,0,1,311,2,0,11,101,45,9,0,49
70,2,1,1,743,1,3,41,73,83,8,1872,21
46,2,1,0,636,1,0,19,48,29,7,0,15
36,1,0,1,4141,3,2,9,116,33,4,4768,45
48,1,1,0,791,1,0,6,142,18,2,0,29
73,1,0,1,0,1,0,19,95,31,6,4032,34
69,1,0,1,244,1,1,41,77,6,2,0,47
60,1,0,1,488,1,1,28,60,34,5,0,17
75,2,0,1,549,1,1,10,99,38,4,0,2
25,2,0,1,0,3,2,6,147,96,5,0,47
23,2,0,0,561,2,0,2,173,23,9,0,15
68,1,0,0,571,1,2,45,98,39,5,0,51
43,2,0,1,1787,2,0,14,112,57,4,0,0
72,2,1,0,688,1,1,49,96,41,6,0,43
40,1,0,1,692,1,0,18,53,25,5,0,7
26,1,1,0,600,3,3,7,39,16,5,0,32
20,1,1,0,0,1,1,0,149,7,6,0,49
80,2,1,1,137,3,2,43,84,25,8,3815,20
29,1,1,1,365,1,0,0,33,36,3,2277,7
62,2,0,0,0,3,0,43,62,17,7,0,33
27,1,0,0,1045,2,0,8,86,86,6,0,41
61,2,0,1,784,1,1,10,78,12,3,2070,47
44,1,1,1,177,4,1,14,168,25,6,0,23
43,1,0,1,836,1,3,11,188,41,2,4351,6
42,2,1,0,888,3,2,18,155,23,8,0,37
76,2,0,0,698,3,0,11,72,11,3,0,21
19,2,0,1,350,1,1,0,24,61,3,1190,9
36,1,1,0,2672,1,3,13,68,85,7,0,38
63,1,0,1,253,3,2,9,37,11,6,864,27
61,2,0,1,587,4,3,20,96,40,1,0,14
48,2,1,1,309,2,0,15,189,35,5,0,24
73,2,1,0,561,1,1,33,60,875,3,0,24
50,1,1,0,220,2,0,19,88,92,9,0,21
49,2,0,0,957,2,0,30,67,19,4,0,13
56,2,1,0,319,1,2,12,44,23,7,0,14
27,2,1,1,385,3,3,8,92,28,2,0,6
22,1,1,0,260,4,0,1,77,45,6,0,19
20,2,1,1,100,2,0,1,84,61,8,3915,5
22,2,1,0,423,2,0,1,183,82,7,0,48
85,2,0,1,897,2,0,35,59,34,8,2790,3
49,2,1,0,544,2,0,5,140,29,3,0,37
35,2,1,0,1523,4,0,7,42,34,4,0,49
34,2,1,0,682,3,3,0,173,42,7,0,8
58,1,0,1,135,4,2,30,100,28,1,3584,16
49,2,1,0,0,3,2,19,102,16,1,0,5
79,2,0,1,0,1,3,21,35,30,3,2015,29
27,2,1,1,130,4,0,1,32,95,3,0,36
63,2,1,0,470,1,0,29,121,50,3,0,32
58,1,1,1,985,3,1,12,32,44,4,0,19
61,2,0,1,675,2,0,3,23,45,1,816,36
36,2,0,1,3957,1,2,3,35,3,2,1026,37
34,1,1,0,271,3,0,9,34,4,3,0,33
57,1,1,1,898,1,2,14,122,30,5,3800,34
43,2,1,0,418,1,2,3,152,16,1,0,46
65,2,1,1,0,4,1,12,54,67,1,4356,21
49,2,1,1,933,4,0,26,55,19,4,0,17
78,2,0,1,735,1,0,42,91,81,2,0,27
68,1,0,1,770,2,0,1,153,83,2,8260,37
55,1,0,0,417,3,0,28,31,48,1,0,10
49,2,1,0,64,1,0,30,86,20,5,0,18
73,2,0,1,2991,1,3,44,123,71,2,0,5
32,2,1,1,401,4,1,3,121,100,7,7514,49
54,2,1,0,4567,2,0,4,89,18,7,0,7
80,1,1,0,659,1,1,5,37,64,7,0,36
33,1,0,0,0,1,1,4,75,31,2,0,12
87,1,0,0,349,3,2,54,50,718,1,0,8
36,2,1,0,792,2,0,8,191,41,8,0,19
61,2,1,1,3295,1,1,9,139,15,5,3542,48
24,1,1,1,925,1,1,3,190,60,4,0,41
33,2,0,1,773,4,2,0,158,15,2,5363,49
49,2,1,0,0,1,0,2,24,11,3,0,25
58,1,0,0,587,4,2,8,157,31,2,0,10
74,1,1,1,966,2,0,13,187,21,7,0,1
18,1,1,1,3466,3,1,0,37,21,8,1276,40
41,1,0,1,849,2,0,20,123,18,3,4512,22
48,1,0,1,3395,1,1,14,119,56,6,4025,1
56,2,0,0,770,1,1,22,85,33,4,0,5
70,2,0,1,450,4,1,32,73,43,4,3132,48
79,1,1,0,0,4,1,44,118,20,9,0,34
53,2,1,0,131,1,1,21,173,12,3,0,51
75,2,0,1,998,3,0,20,168,44,3,0,27
53,1,0,0,980,2,0,12,172,0,4,0,31
52,2,1,1,0,1,1,33,51,68,3,0,29
57,2,1,1,141,1,2,35,81,44,1,4125,36
21,1,0,0,0,3,0,0,48,16,5,0,36
25,1,1,1,730,1,2,5,85,39,5,0,47
33,2,1,1,0,2,0,7,107,29,8,0,49
39,1,0,1,4243,1,0,14,93,33,3,4158,21
39,1,1,0,505,3,1,14,82,43,4,0,5
34,1,0,1,337,1,1,12,131,84,9,0,44
24,2,0,1,4807,1,1,5,109,38,8,0,1
65,1,1,1,0,2,0,42,90,6,1,0,17
54,2,0,0,468,3,2,23,29,4,3,0,29
73,1,1,0,952,1,1,12,138,25,8,0,38
18,2,0,1,1009,4,2,0,26,63,2,2314,35
20,2,1,0,898,1,3,0,137,5,7,0,13
39,1,0,1,374,1,2,20,113,82,4,0,44
57,1,1,1,0,1,3,11,145,91,2,5900,36
86,1,0,1,89,2,0,66,97,90,2,6358,7
44,1,0,0,538,2,0,1,36,10,4,0,49
45,2,1,1,605,2,0,20,62,38,3,0,23
62,1,0,0,3569,2,0,27,96,94,6,0,30
42,1,0,1,887,4,0,19,187,0,8,3366,21
66,1,1,1,774,4,2,17,161,47,3,0,45
21,1,1,0,634,1,0,2,50,23,5,0,33
37,2,1,0,906,4,2,6,151,23,9,0,26
39,1,0,0,66,1,0,14,179,52,1,0,11
23,1,1,1,357,2,0,1,94,33,4,0,25
65,2,1,0,0,1,0,12,77,3,4,0,42
50,2,0,1,446,2,0,25,82,19,7,0,1
54,1,1,1,0,1,3,9,145,5,2,0,4
69,1,1,0,544,2,0,36,112,4,6,0,28
56,2,0,1,3503,1,0,20,76,41,9,0,9
57,1,0,1,808,1,1,18,117,25,6,0,48
66,1,1,0,77,4,1,47,197,63,2,0,49
66,1,1,1,3703,1,2,37,176,40,2,0,4
80,2,0,1,763,1,1,33,37,480,4,7755,34
66,1,0,0,659,2,0,14,36,13,4,0,1
37,1,1,1,840,1,1,16,87,1,2,0,29
62,2,1,1,0,3,1,28,52,20,3,1368,7
86,1,1,0,225,3,3,29,144,65,9,0,33
61,2,1,1,872,1,3,41,91,11,7,0,17
36,1,1,0,1640,1,2,16,50,454,8,0,13
54,1,0,1,352,1,1,24,75,21,3,1920,29
42,2,0,1,548,1,2,18,52,7,4,1003,22
46,2,0,1,1847,1,3,9,129,28,7,0,34
61,2,1,1,0,3,0,1,128,32,1,0,46
60,1,0,1,316,1,1,28,194,30,1,0,1
20,2,0,1,344,2,0,0,92,34,6,2898,48
20,2,0,1,371,1,1,1,41,9,1,0,7
34,1,0,1,2094,3,0,0,25,0,9,0,12
51,1,1,0,2515,1,0,26,82,17,9,0,4
49,1,0,0,1474,2,0,20,129,6,3,0,28
64,1,0,0,121,1,1,17,72,61,6,0,39
50,1,0,1,224,1,1,14,117,35,5,0,41
37,2,0,1,127,4,2,11,20,10,8,570,33
38,1,1,0,1834,2,0,13,102,12,9,0,45
76,2,0,1,4538,4,0,17,39,29,3,1292,0
61,2,1,0,0,2,0,14,110,497,1,0,42
45,1,0,1,136,3,2,23,154,34,7,0,15
67,1,1,1,264,1,1,21,65,12,2,1386,43
20,1,1,0,735,1,1,0,81,28,9,0,32
41,1,0,0,2266,2,0,15,47,61,3,0,44
65,1,1,0,386,2,0,1,62,75,3,0,35
33,2,1,0,176,2,0,3,153,23,8,0,9
44,1,1,0,306,2,0,3,97,39,1,0,27
72,1,1,1,521,1,0,20,49,97,8,2190,23
39,2,1,1,955,2,0,1,126,6,6,0,34
40,1,1,1,2401,1,1,10,130,30,7,4480,37
52,2,1,1,216,1,3,30,70,33,1,0,16
46,2,1,1,544,1,1,4,96,57,3,0,30
36,1,0,0,980,2,0,13,25,74,5,0,51
64,1,1,1,164,2,0,19,185,10,1,0,41
47,1,0,0,646,4,3,17,175,81,6,0,24
85,1,0,1,873,1,0,26,26,66,1,0,7
40,1,1,1,0,1,2,3,79,13,8,0,46
33,2,0,0,0,3,2,0,30,59,5,0,6
49,1,0,1,0,2,0,6,55,28,8,0,8
61,2,0,1,137,1,2,21,103,25,7,3840,1
44,2,0,0,303,1,1,23,94,34,9,0,41
65,2,1,0,585,1,2,23,35,17,3,0,37
29,1,0,1,3690,2,0,3,68,30,6,0,35
36,2,1,0,511,1,2,8,80,80,7,0,31
51,1,0,0,728,1,2,17,133,7,9,0,49
37,1,0,0,3391,1,0,14,75,88,7,0,51
28,2,0,0,0,1,0,4,61,43,1,0,3
73,1,0,1,182,2,0,15,23,50,7,0,5
50,1,1,0,299,1,2,15,128,43,7,0,18
76,1,1,1,0,4,1,54,44,60,8,2600,24
49,2,0,0,90,3,1,22,46,15,2,0,8
29,1,0,1,744,1,1,5,167,38,8,6765,23
22,1,1,1,738,2,0,3,96,19,1,3565,14
55,2,0,1,828,1,0,6,131,27,9,3318,26
61,1,0,0,0,2,0,23,59,84,6,0,25
39,2,0,0,1712,3,1,10,140,39,3,0,8
52,2,0,0,108,2,0,28,132,1,3,0,8
53,1,1,0,2405,3,0,1,200,94,3,0,30
37,1,0,1,0,1,2,18,40,14,6,1134,44
35,2,1,0,513,1,2,16,75,50,8,0,50
65,1,0,1,3996,3,2,7,89,20,3,0,22
62,2,1,0,779,1,3,0,130,36,9,0,17
66,2,0,0,647,4,0,32,135,83,2,0,28
37,2,1,1,0,1,1,17,192,28,7,3740,8
67,1,0,0,810,2,0,23,45,20,2,0,9
40,2,0,1,810,1,0,8,67,14,7,2916,51
27,2,0,0,480,1,0,3,133,10,1,0,13
53,1,1,1,383,1,1,13,52,21,7,0,10
24,1,0,1,4252,1,3,5,163,7,4,0,27
72,1,1,0,416,1,0,27,177,13,6,0,31
39,2,0,1,651,2,0,14,113,64,6,4956,42
79,2,1,1,931,1,0,27,197,20,5,6293,17
60,2,1,1,682,1,2,6,65,31,8,0,27
62,1,0,1,1215,2,0,24,125,68,9,0,21
51,1,0,1,793,1,0,18,153,23,6,3520,22
42,2,0,0,4844,2,0,0,97,8,5,0,44
44,2,1,1,153,2,0,9,74,6,3,0,47
46,2,1,1,293,4,0,10,27,20,9,0,45
23,2,0,1,458,4,1,0,101,1,8,0,47
60,1,0,1,571,4,2,34,191,27,5,0,50
31,2,0,0,703,1,3,8,76,38,5,0,0
58,2,0,1,897,1,0,17,55,89,4,0,42
30,1,1,1,368,1,0,10,34,4,4,1178,4
49,1,1,0,233,2,0,28,153,10,3,0,0
74,2,1,1,324,1,1,12,27,12,8,780,24
48,1,1,0,70,1,2,8,87,16,7,0,17
43,1,0,1,0,1,0,24,93,390,1,7728,44
32,2,0,0,920,3,2,10,45,49,5,0,26
51,1,1,1,811,1,1,4,124,8,9,0,36
57,2,0,1,952,2,0,32,87,87,6,4176,42
70,1,0,1,274,1,3,22,81,35,3,0,25
52,2,1,0,333,2,0,27,163,8,2,0,38
56,1,0,0,740,3,0,3,168,24,4,0,30
41,2,0,0,680,2,0,22,175,14,2,0,13
56,1,1,1,505,2,0,24,62,30,5,0,10
25,1,1,1,941,2,0,6,96,38,8,4288,20
30,2,0,1,528,3,2,6,60,30,1,0,45
56,2,1,0,292,1,2,14,89,41,7,0,48
41,1,1,0,0,1,0,12,137,56,4,0,48
78,2,1,1,902,1,1,26,55,6,4,1098,25
37,1,0,0,172,1,1,8,104,55,6,0,26
54,2,0,1,278,1,3,19,138,79,4,3689,12
43,2,0,0,963,1,0,19,46,26,7,0,49
33,2,0,1,980,1,2,14,112,71,5,0,9
66,2,1,0,0,1,1,39,111,4,8,0,20
63,2,0,1,0,3,2,24,184,25,4,6270,32
76,1,0,0,53,1,2,5,126,67,1,0,51
58,1,0,1,0,3,1,30,35,65,1,1300,34
70,2,0,0,53,1,0,29,161,33,4,0,13
40,2,0,1,581,1,2,12,108,2,1,0,35
44,1,0,1,0,1,2,8,97,20,6,2223,23
41,1,1,1,431,1,0,18,157,4,6,5313,19
68,1,0,1,806,1,0,2,54,82,8,0,0
22,2,1,1,798,1,0,1,100,22,2,1586,17
60,1,1,1,721,2,0,5,90,11,2,0,12
44,2,1,1,888,1,0,5,138,58,9,0,48
27,2,1,1,914,2,0,2,102,89,3,3629,12
61,2,0,0,146,2,0,4,28,15,2,0,6
38,2,0,1,407,4,3,12,82,64,3,0,17
23,2,1,1,639,2,0,4,31,86,3,0,46
38,1,0,0,673,2,0,12,60,57,1,0,16
69,2,0,1,4469,1,2,18,94,1,2,1710,8
37,1,1,0,73,1,2,11,34,9,4,0,7
79,2,0,1,0,4,2,33,124,35,3,0,17
64,2,0,0,598,1,1,7,60,20,3,0,25
40,2,1,1,3161,1,0,3,38,14,3,0,17
21,1,0,1,678,2,0,0,28,6,5,0,15
20,2,0,0,0,3,0,1,118,915,3,0,35
42,2,0,0,97,1,2,8,71,77,3,0,14
70,1,0,1,741,3,1,49,79,62,3,0,27
50,1,0,1,893,1,1,4,142,22,5,3280,14
64,2,0,0,104,1,0,1,44,3,2,0,32
59,1,0,1,991,2,0,10,160,50,4,0,46
52,1,1,0,615,4,1,11,111,30,4,0,5
38,2,1,1,1447,1,3,17,59,86,4,2465,18
53,2,0,0,403,1,1,11,62,47,2,0,49
44,2,0,0,616,2,0,7,61,50,6,0,47
77,2,0,1,520,2,0,2,171,81,9,0,21
70,1,0,1,392,1,1,14,69,15,5,2856,36
38,2,1,1,0,2,0,6,118,37,8,0,42
34,1,0,0,474,3,0,5,25,44,7,0,13
76,1,0,0,522,1,0,57,78,25,2,0,31
52,1,0,1,852,2,1,5,183,32,3,6450,7
71,1,0,1,1966,2,0,38,158,31,6,0,28
36,2,1,1,447,1,0,12,177,19,4,6076,8
31,1,0,0,0,1,3,0,172,780,1,0,50
30,1,0,1,730,3,0,1,79,81,4,0,49
52,1,1,0,687,3,0,20,161,37,6,0,11
49,1,1,1,0,1,1,17,74,42,1,4176,16
32,1,0,1,180,1,0,2,38,24,6,0,46
46,1,0,1,562,4,2,5,168,35,4,6090,4
36,1,1,1,853,2,0,10,893,44,1,0,26
55,2,1,0,684,1,1,15,45,11,1,0,7
71,1,0,1,396,1,0,8,145,14,1,5088,48
43,1,0,1,366,2,0,15,44,0,1,0,28
60,1,0,0,2516,3,1,9,186,61,2,0,16
45,2,0,1,210,1,1,16,33,1,2,612,11
80,1,0,1,451,2,0,53,95,71,2,0,45
42,2,1,1,0,1,2,6,66,93,2,4770,1
49,2,0,0,0,1,1,26,60,19,5,0,40
67,1,0,0,837,2,0,42,183,35,9,0,25
35,2,1,1,917,1,3,13,401,62,7,6482,14
73,2,0,1,683,1,2,0,63,30,5,1302,46
42,1,0,0,3982,1,0,15,67,23,6,0,14
20,1,0,1,726,2,0,0,94,3,7,0,1
49,1,0,1,0,4,1,2,131,10,3,0,41
78,1,0,1,2925,1,1,37,42,0,5,504,48
76,1,1,1,718,4,0,55,46,34,8,0,40
85,1,1,1,0,3,0,25,186,70,9,0,10
50,2,0,1,4078,1,1,5,101,76,7,0,29
48,2,1,1,2813,3,0,6,152,38,4,0,16
35,2,1,0,358,1,3,16,29,24,7,0,18
83,2,1,1,870,3,1,9,20,26,6,0,32
59,1,1,1,0,1,3,19,121,17,6,0,49
38,2,0,1,735,1,3,3,50,1,4,1683,3
20,1,0,1,109,2,0,0,143,18,6,0,43
74,1,0,1,2737,4,1,42,105,1,4,0,16
